itemCode,yahooID,itemName,description,amzbulletpoint1,amzbulletpoint2,amzbulletpoint3,amzbulletpoint4,amzbulletpoint5
LMSW926X10,zapotec-rug-3-x-10,Zapotec Rug - 3 x 10,"Give your hallway a new southwestern look with the Zapotec Rug - 3 x 10. This runner features intricate geometrics in shades of midnight blue, ivory, gray and deep salmon.
<ul><li>100% New Zealand wool and colorfast Swiss chrome dyes</li>
<li>Hand-knotted</li>
<li> 2'6'W x 10'L</li>
<li>Vacuum regularly without the beater brush; Spot clean with warm soapy water</li>
<li>Midnight blue, ivory, gray and deep salmon</li>
</ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks.",,,,,
KM07118000083KM,,Realtree Hardwoods Camo Comforter Set - Full,"Bring the wilderness indoors with the photorealistic Realtree Hardwoods Camo Full Comforter Set. Includes comforter (80"" x 90""), bedskirt (54"" x 75"" with 14"" drop) and two standard shams (26"" x 20""). Poly/cotton blend. Machine wash, tumble dry low. ~  Ships from the manufacturer.  Allow 1 to 2 weeks.  Cannot express ship or ship to Alaska.",,,,,
PK47647B,river-falls-bear-lined-valance,River Falls Bear Lined Valance,"Brighten your windows with the 100% cotton River Falls Bear Lined Valance in rustic red, green and tan plaid with charming brown bear patches.  Dry clean.  Measures 60""W x 14""H with 2"" rod pocket. ~",,,,,
PS5086,,Bear Smart Phone Charger,"A Black Forest DÃ©cor Exclusive - Three mischievous black bears play on a curved log on the detailed polyresin Bear Smart Phone Charger holder with charging slot.  Charger not included.  Measures 6""W x 2Â¼""D x 3Â¼""H. ~",,,,,
TICA610,pine-tree-branches-swag-wall-hanging,Pine Tree Branches Swag Wall Hanging,"Exclusive - Pine boughs hang in a graceful swag on this three-dimensional handcrafted metal wall art in a handpainted finish.  Ready to hang. Measures Approx. 32""W x 2""D x 13""H. ~",,,,,
VXCC55514BBZ,big-sky-flush-mount-ceiling-light,Big Sky Flush Mount Ceiling Light,"The Big Sky Flush Mount Ceiling Light is the perfect lighting accent to your home.  Featuring outdoor-inspired elements, this metal ceiling light features pine tree silhouettes to add incredible style.  Finished in burnished bronze with an amber flake glass shade and uses three 60-watt max bulbs.  Measures 14""W x 14""D x 7""H. ~ Ships from the manufacturer. Allow 1 week. Cannot express ship or ship to Alaska.",,,,,
VCCVAVP093,deer-forest-table-lamp,Deer Forest Table Lamp,"Exclusive - A printed, rust-colored deer forest scene encircles the linen shade of this resin pedestal lamp in a weathered wood finish.  Uses one 3-way 150-watt max bulb.  Measures 15""W x 15""D x 29""H. ~",,,,,
VCCVAVP102,willow-twig-table-lamp,Willow Twig Table Lamp,"Exclusive - Curved twigs adorn this Adirondack-style resin table lamp in a willow branch finish with a burlap shade.  Uses one 3-way 100-watt max bulb.  Measures 16""W x 11""D x 33""H. ~",,,,,
WRWD24581,yellowstone-ii-rod-pocket-drape,Yellowstone II Rod Pocket Drape,"Create effortless style in your tribal bedroom with the Yellowstone II Rod Pocket Drape, beautifully made with brown faux leather. <ul><li>100% polyester</li> <li>Brownstone faux leather</li> <li>54""W x 84""L; 3""W rod pocket; 1 1/2""W header</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 5 weeks. Cannot express ship.",,,,,
VXCF55618BBZ,timberland-semi-flush-ceiling-light-18-inch,Timberland Semi-Flush Ceiling Light (18 Inch),"The Timberland 18 Inch Semi-Flush Ceiling Light is the perfect lighting accent to your home.  Combining metal moose and pine tree silhouettes with an amber flake glass shade, this hanging light complements your woodland decor.  Finished in burnished bronze and uses three 100-watt max bulbs.  Comes with 6 feet of chain and 9 feet of wire.  Measures 18 1/2""W x 16 1/2""H. ~ Ships from the manufacturer. Allow 1 week. Cannot express ship or ship to Alaska.",,,,,
VV-CL1769,faantala,Faux Antler Table Lamp,"Four faux antlers intertwine to form the base of this stunning Faux Antler Table Lamp, while a tan faux suede shade tops it off for a truly rustic feeling. Uses 60-watt max bulb. Lamp: 29Â½"" H; Shade: 7"" x 18"" x 12"".  ~",,,,,
WGTSLLSE,,Lakeland Sunset Toilet Seat - Elongated,"Give your bath decor lodge flair with the Lakeland Sunset Elongated Toilet Seat.  Featuring a printed image of two fishermen on the lake at sunset, this toilet seat is made from red oak veneer over a solid wood composite core sealed with a protective glossy acrylic finish and antique brass hinges.  Measures 15""W x 18 1/2""D x 2""H.  Installation hardware included.  Made in the USA. ~ Ships from the manufacturer. Allow 2 to 3 weeks. Cannot express ship.",,,,,
PK493689,bear-and-moose-stoneware-mixing-bowl-set-3-pcs,Bear & Moose Stoneware Mixing Bowl Set - 3 pcs,"The cream Bear & Moose Stoneware Mixing Bowl Set has embossed bears and moose on opposite sides and brushed brown rims for rustic style.  Microwave and dishwasher safe.  Set of three.  Measures Small: 7""Dia x 3Â½""H; Medium: 8Â¼""Dia. x 4""H; Large: 10""Dia. x 5""H. ~",,,,,
PK676620,vintage-camp-lantern-soap-dispenser,Vintage Camp Lantern Soap Dispenser,"Classic camping items are replicated in cast resin to make these accessories a fun addition to your bath.  Measures 4Â½""W x 3Â½""D x 9""H. ~",,,,,
NTS12894,nts12894,Antique Copper Twig Flatware Set (5 pcs),"Handcrafted from 18/8 stainless steel, the Antique Copper Twig Flatware Set features unique twig-shaped handles made from an iron alloy with an antique copper finish.  Five piece flatware set is dishwasher safe. ~ Ships from the manufacturer.  Allow 6 to 8 weeks.  Cannot express ship or ship to Alaska or Canada.",,,,,
RH19022,desert-jewel-lined-valance,Desert Jewel Lined Valance,"Add the charm of the southwest to your home with this cotton-poly valance in turquoise, rust, brown and red diamond patterns. Machine wash. 54""W x 15""H",,,,,
MUMMRFPTS,antler-fireplace-tool-set-4-pcs,Antler Fireplace Tool Set (4 pcs),"Bring rugged beauty to your hearth with the Antler Fireplace Tool Set, featuring metal tools with cast resin handles modeled from naturally shed antlers for an authentic look.  Four piece set includes broom, shovel, poker and stand.  Measures 15""W x 10""D x 31Â½""H. ~",,,,,
MWRMLGTT,black-bear-and-moose-tic-tac-toe-set,Black Bear & Moose Tic Tac Toe Set,"Play the day away in cabin style with polyresin bears and moose on a rustic faux wood game board. Eight board pieces included. 10 1/4""W x 3""H",,,,,
ER68081P,pinecone-braided-jute-table-runner,Pinecone Braided Jute Table Runner,"Add a rustic accent to any table with this reversible 100% jute table runner printed with lodge designs. Spot clean. 13""W x 36""L",,,,,
KANPV1103,zinc-and-brass-serving-trays-set-of-2,Zinc and Brass Serving Trays - Set of 2,"Give your room a rustic update with the Zinc and Brass Serving Trays - Set of 2. Crafted with round zinc trays enhanced by a thin brass border and handles, these serving trays make a beautiful accent.
<ul><li>Metal</li>
<li>Small - 17""Dia.; Large - 23""Dia.</li>
<li>Dust with dry cloth</li>
<li>Natural finish</li>
</ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
KANZK1005,zinc-and-brass-bead-tiered-serving-dish,Zinc and Brass Bead Tiered Serving Dish,"Give your room a southwestern update with the Zinc and Brass Bead Tiered Serving Dish. Crafted with three galvanized metal tiers bordered by rough, brass beaded edges, this serving tower makes a beautiful accent.
<ul><li>Metal</li>
<li>16 1/2""Dia. x 22 1/2""H</li>
<li>Dust with dry cloth</li>
<li>Natural finish</li>
</ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
LKRA8815,steer-skull-wall-hanging,Steer Skull Wall Hanging,"A Lone Star Western Decor Exclusive - This reproduction steer skull, made of painted cast resin, adds desert beauty to your wall.  Measures 20""W x 4""D x 12""H. ~",,,,,
LKRA8815,steer-skull-wall-hanging,Steer Skull Wall Hanging,"A Lone Star Western Decor Exclusive - This reproduction steer skull, made of painted cast resin, adds desert beauty to your wall.  Measures 20""W x 4""D x 12""H. ~",,,,,
2AR841864119541,big-bear-hearth-rug-2-x-3,Big Bear Hearth Rug - 2 x 3,"The Big Bear Hearth Rug - 2 x 3 adds woodsy style to your fireplace with a majestic bear.
<ul><li>Machine woven polypropylene</li>
<li>2/5"" pile thickness</li>
<li>2'2""W x 3'3""L rectangular</li>
<li>Black, beige and burgundy</li>
<li>Blot any stains with a dry, white absorbent cloth; Then professionally clean or clean with a CRI Certified Seal of Approval carpet cleaning product</li>
</ul> ~ Ships from the manufacturer. Â Allow 1 week. Â Cannot express ship.",,,,,
2AC60012,black-bear-balsam-pine-candle-medium,Black Bear Balsam Pine Candle - Medium,Silk-screened bear and pine tree silhouettes add lodge appeal to these Frasier fir-scented paraffin wax pillar candles. ~,,,,,
AD0193NAT234,whiskey-river-natural-rug-3-x-4,Whiskey River Natural Rug - 3 x 4,"A Lone Star Western Decor Exclusive - The premium nylon Whiskey River Natural 3 x 4 Rug features a sawtooth diamond design with a faded effect in shades of red, chocolate, indigo, turquoise, caramel, natural, beige and tan.  Fade and stain resistant.  Made in the USA.  Measures 2'8""W x 3'10""L. ~ Ships from the manufacturer.  Allow 2 weeks.  Cannot express ship.",,,,,
2LV55895065,woodland-cabin-footstool,Woodland Cabin Footstool,"Exclusive - Add an outdoor accent to your living room with the upholstered Woodland Cabin Footstool in a wildlife tapestry print with densified fiber fill and wood bun feet.  Handcrafted in the USA.  Measures 15""W x 12""D x 7""H. ~",,,,,
2CRJB6605,,Arroyo Southwestern Valance - CLEARANCE,"Exclusive - A southwest blanket pattern in turquoise and neutrals is accented by chocolate faux leather and authentic turquoise stones on this poly-blend bedding for dreamy desert beauty. Bed sets include bedspread, bedskirt, two shams and one neckroll. Dry clean. Dimensions available online. Measures 54""W x 18""H; Machine wash. ~",,,,,
AQJ10,,Buffalo Burlap Pillow,"Exclusive - The sepia-tone images printed on these textured burlap pillows beautifully evoke the Old West.  Measures 16""W x 16""H. ~",,,,,
CARJB3053,,Bear Valance with Antler Buttons,"A Black Forest DÃ©cor Exclusive - The rugged tab-top Bear Valance with Antler Buttons in tobacco and brown faux leather is embellished with black bear appliquÃ©s and faux antler buttons.  Dry clean.  Measures 54""W x 15""H with 3"" tabs. ~",,,,,
CARJB4106,western-paisley-beaumont-throw,Western Paisley Beaumont Throw,"A Black Forest Decor Exclusive - Rich brown, caramel and tan paisley woven chenille and distressed faux leather corners with an embroidered scroll design are accented by faux leather fringe to give the Western Paisley Beaumont Throw a sophisticated look.  Dry clean.  Measures 54""W x 68""L. ~",,,,,
CARJB6128,yukon-river-bear-and-moose-shower-curtain,Yukon River Bear & Moose Shower Curtain,"Transform your bedroom with this luxurious woven chenille bedding in browns, red, black, tan and forest green with wildlife, canoes and leaves accented by faux leather, gimp trim and wooden buttons.  Bed sets include comforter, bedskirt, two shams and neckroll.  Dry clean. ~",,,,,
ERSTOP09FISH,rainbow-trout-braided-jute-stair-tread,Rainbow Trout Braided Jute Stair Tread,"Hand-stenciled with outdoor designs, these braided jute rugs bring warmth and style to your cabin stairs. ~",,,,,
YG16449,planked-bear-wood-wall-art,Planked Bear Wood Wall Art,"Exclusive - A bear silhouette is crafted from two-tone wood planks to add a unique rustic art element to your room. Measures 23Â½""W x Â½""D x 15Â¾""H. ~",,,,,
VXW0128,vintage-carved-3-light-vanity-lamp,Vintage Carved 3 Light Vanity Lamp,"Light up your western home with the Vintage Carved 3 Light Vanity Lamp.  This vanity lamp adds beauty and character with classic, masculine styling.<ul><li>24""W x 7 1/4""D x 9 3/4""H; 6'L wire</li> <li>Steel</li> <li>Reversible from uplight to downlight</li> <li>Aged Walnut finish</li> <li>Uses three 100-watt max medium base bulbs</li> <li>Champagne glass shades</li> <li>Interior damp rated</li> </ul> ~ Ships from the manufacturer. Allow 2 business days. Cannot express ship.",,,,,
VCCVBB2P145,,Faux Antler Bookends - Set of 2,"Arching antlers, tied logs and delicate leaves in a tobacco finish give these resin bookends a beautiful, natural look.  Measures 7""H each. ~",,,,,
WRWD80101FB,yellowstone-ii-leather-pillow-with-fabric-back,Yellowstone II Leather Pillow with Fabric Back,"The Yellowstone II Leather Pillow with Fabric Back brings tribal style to your bedroom with stately chocolate leather enhanced by fringe and a corner concho. <ul><li>Leather and poly fill and back</li> <li>Deerskin Chocolate leather</li> <li>12""W x 18""L</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 5 weeks. Cannot express ship.",,,,,
MWTLBRCS,mwtlbrcs,Bear Crossing Tapestry Accent Pillow,"A Black Forest Decor Exclusive - A realistic, natural scene of a mother bear and her cub by wildlife artist Kevin Daniel is the centerpiece of this expertly woven Bear Crossing Tapestry Accent Pillow.  Framed in vibrant red plaid with twig and pinecone motifs, this pillow has a 90% cotton/10% polyester face with 100% cotton backing and recycled poly fill.  Made in the USA.  Machine washable.  Measures 17""W x 17""H. ~",,,,,
SF682310,rustic-juniper-wood-double-rocker-plate,Rustic Juniper Wood Double Rocker Plate,"A Black Forest Decor Exclusive - The natural grains and tones of juniper wood make these freeform switch covers a beautiful addition to your cabin.  Screws included.  Made in the USA.  Size may vary.  Measures 6""W x Â¼""D x 5 58""H. ~",,,,,
DS12914,,Frolicking Bear on Tree Hooks - Set of 3,"Exclusive - Three playful black bears lend helpful paws to hold your things on these faux log wall hooks in painted polyresin.  Measures Approx. 5Â¼""W x 3""D x 3""H each. ~",,,,,
DS15070,black-bear-canoe,Black Bear Canoe Wind Chime,"A Black Forest Decor exclusive - Charming, realistic black bears with dangling fish accents make this polyresin and metal wind chime a whimsical addition to your patio. 4 3/4âW x 2 1/2âD x 20 1/2âH",,,,,
DS15106,climbing-black-bear-cabinet-knob,Climbing Black Bear Cabinet Knob,"This adorable polyresin bear cabinet knob is sure to gain attention and add rustic flair to your cabinets and drawers. 1 1/2""W x 2 1/3""H",,,,,
DS52433,bear-cast-iron-coat-hanger,Bear Cast Iron Coat Hanger,"Hang your coats in rustic style with this cast iron hanger with six double hooks. 5 1/4""W x 3""D x 6""H",,,,,
DBLED4396,moose-led-candle,Moose LED Candle,"A flickering LED light glows behind wildlilfe silhouettes on these twine-wrapped, flameless wax candles with a 5-hour timer.  Uses three AAA batteries (not included). ~",,,,,
KM07175300011RT,,Realtree All Purpose Camo Sheet Set - King,"Add that extra decorative element with the Realtree All Purpose Camo King Sheet Set made of a poly/cotton blend. Fits 78"" x 80"" mattress and includes a fitted sheet, flat sheet and two king pillow cases. Machine wash and tumble dry low. ~  Ships from the manufacturer.  Allow 1 to 2 weeks.  Cannot express ship or ship to Alaska.",,,,,
CARJB3030,starlight-trails-chocolate-star-valance,Starlight Trails Chocolate Star Valance,"A Black Forest Decor Exclusive - An embroidered two-tone western star and embroidered gold dots add western flair to the distressed faux leather Starlight Trails Chocolate Star Valance with scalloped bottom.  Measures 54""W x 15""H with 3"" rod pocket.  Machine wash.  Shown with chocolate drapes. ~",,,,,
DI85240549,driftwood-and-lantern-floor-lamp,Driftwood & Lantern Floor Lamp,"Light up any room with this resin floor lamp with a hanging lantern nightlight and an aged oak finish. Uses one 100-watt max bulb and one 15-watt max bulb. 18""W x 18""D x 62 1/2""H",,,,,
